#,Chromophore Name,Smile,Dye type,Solvent,Wavelength S1 (Abs) [nm],Energy S1 (Abs) [eV],Wavelength S1 (Em) [nm],Energy S1 (Em) [eV],Delta_Stocks [eV],Tau_Averge [ns],(1/Tau_Averge) [1/ns],Ref 
141,IR144,"CCOC(=O)N1CC[N+](CC1)=C1\C(CC\C1=C/C=C1/N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C)=C\C=C1\N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C |c:33,35,38,60,62,65,t:29,31,56,58|",Cyanine,Methanol,742,1.670943396,836,1.483062201,0.187881195,#N/A,#N/A,"Matikonda, S. S., Hammersley, G., Kumari, N., Grabenhorst, L., Glembockyte, V., Tinnefeld, P., ... & Schnermann, M. J. (2020). Impact of Cyanine Conformational Restraint in the Near-Infrared Range. The Journal of Organic Chemistry, 85(9), 5907-5915."
142,IR144,"CCOC(=O)N1CC[N+](CC1)=C1\C(CC\C1=C/C=C1/N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C)=C\C=C1\N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C |c:33,35,38,60,62,65,t:29,31,56,58|",Cyanine,Ethanol,753,1.646533865,842,1.472494062,0.174039803,#N/A,#N/A,"Matikonda, S. S., Hammersley, G., Kumari, N., Grabenhorst, L., Glembockyte, V., Tinnefeld, P., ... & Schnermann, M. J. (2020). Impact of Cyanine Conformational Restraint in the Near-Infrared Range. The Journal of Organic Chemistry, 85(9), 5907-5915."
143,IR144,"CCOC(=O)N1CC[N+](CC1)=C1\C(CC\C1=C/C=C1/N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C)=C\C=C1\N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C |c:33,35,38,60,62,65,t:29,31,56,58|",Cyanine,Propanol,758,1.635672823,846,1.465531915,0.170140908,#N/A,#N/A,"Matikonda, S. S., Hammersley, G., Kumari, N., Grabenhorst, L., Glembockyte, V., Tinnefeld, P., ... & Schnermann, M. J. (2020). Impact of Cyanine Conformational Restraint in the Near-Infrared Range. The Journal of Organic Chemistry, 85(9), 5907-5915."
144,IR144,"CCOC(=O)N1CC[N+](CC1)=C1\C(CC\C1=C/C=C1/N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C)=C\C=C1\N(CCCS([O-])(=O)=O)C2=C(C3=CC=CC=C3C=C2)C1(C)C |c:33,35,38,60,62,65,t:29,31,56,58|",Cyanine,Butanol,763,1.624954128,848,1.462075472,0.162878657,#N/A,#N/A,"Matikonda, S. S., Hammersley, G., Kumari, N., Grabenhorst, L., Glembockyte, V., Tinnefeld, P., ... & Schnermann, M. J. (2020). Impact of Cyanine Conformational Restraint in the Near-Infrared Range. The Journal of Organic Chemistry, 85(9), 5907-5915."
145,IR140,"CCN1\C(SC2=C1C=CC(Cl)=C2)=C\C=C1/CC\C(=C/C=C2\SC3=C(C=CC(Cl)=C3)N2CC)C1N(C1=CC=CC=C1)C1=CC=CC=C1 |c:5,8,11,26,29,41,43,48,50,t:24,39,46|",Cyanine,Methanol,801,1.547865169,848,1.462075472,0.085789697,#N/A,#N/A,"Saha, P. C., Chatterjee, T., Pattanayak, R., Das, R. S., Mukherjee, A., Bhattacharyya, M., & Guha, S. (2019). Targeting and imaging of mitochondria using near-infrared cyanine dye and its application to multicolor imaging. ACS omega, 4(11), 14579-14588."
146,IR140,"CCN1\C(SC2=C1C=CC(Cl)=C2)=C\C=C1/CC\C(=C/C=C2\SC3=C(C=CC(Cl)=C3)N2CC)C1N(C1=CC=CC=C1)C1=CC=CC=C1 |c:5,8,11,26,29,41,43,48,50,t:24,39,46|",Cyanine,Ethanol,805,1.540173913,851,1.456921269,0.083252644,#N/A,#N/A,"Saha, P. C., Chatterjee, T., Pattanayak, R., Das, R. S., Mukherjee, A., Bhattacharyya, M., & Guha, S. (2019). Targeting and imaging of mitochondria using near-infrared cyanine dye and its application to multicolor imaging. ACS omega, 4(11), 14579-14588."
147,IR140,"CCN1\C(SC2=C1C=CC(Cl)=C2)=C\C=C1/CC\C(=C/C=C2\SC3=C(C=CC(Cl)=C3)N2CC)C1N(C1=CC=CC=C1)C1=CC=CC=C1 |c:5,8,11,26,29,41,43,48,50,t:24,39,46|",Cyanine,Propanol,808,1.534455446,852,1.455211268,0.079244178,#N/A,#N/A,"Saha, P. C., Chatterjee, T., Pattanayak, R., Das, R. S., Mukherjee, A., Bhattacharyya, M., & Guha, S. (2019). Targeting and imaging of mitochondria using near-infrared cyanine dye and its application to multicolor imaging. ACS omega, 4(11), 14579-14588."
148,IR140,"CCN1\C(SC2=C1C=CC(Cl)=C2)=C\C=C1/CC\C(=C/C=C2\SC3=C(C=CC(Cl)=C3)N2CC)C1N(C1=CC=CC=C1)C1=CC=CC=C1 |c:5,8,11,26,29,41,43,48,50,t:24,39,46|",Cyanine,Butanol,810,1.530666667,859,1.443352736,0.087313931,#N/A,#N/A,"Saha, P. C., Chatterjee, T., Pattanayak, R., Das, R. S., Mukherjee, A., Bhattacharyya, M., & Guha, S. (2019). Targeting and imaging of mitochondria using near-infrared cyanine dye and its application to multicolor imaging. ACS omega, 4(11), 14579-14588."
149,JA_242,"CCN1CCCC2=C1C=C1OC3=CC4=[N+](CCCC(O)=O)C(C)(C)C=C(C)C4=CC3=NC1=C2 |c:6,14,29,32,35,t:9,12,25|",Rhodamine,Water,664,1.867228916,682,1.817947214,0.049281702,1.93,0.518134715,"Kasatani, K., & Sato, H. (1996). Viscosity-dependent decay dynamics of the S2 state of cyanine dyes with 3, 5, and 7 methine units by picosecond fluorescence lifetime measurements. Bulletin of the Chemical Society of Japan, 69(12), 3455-3460."
150,JA_242,"CCN1CCCC2=C1C=C1OC3=CC4=[N+](CCCC(O)=O)C(C)(C)C=C(C)C4=CC3=NC1=C2 |c:6,14,29,32,35,t:9,12,25|",Rhodamine,Ethanol,658,1.884255319,678,1.828672566,0.055582753,3.08,0.324675325,"Kasatani, K., & Sato, H. (1996). Viscosity-dependent decay dynamics of the S2 state of cyanine dyes with 3, 5, and 7 methine units by picosecond fluorescence lifetime measurements. Bulletin of the Chemical Society of Japan, 69(12), 3455-3460."
151,JF_9,"CCOC(=O)CN1C2=C(C=C3C(OC4=CC5=[N+](CC(=O)OCC)C(C)(C)C=C(C)C5=CC4=C3C3=C(F)C(F)=C(F)C(F)=C3F)=C2)C(C)=CC1(C)C |c:9,15,30,33,36,44,47,51,t:7,13,26,40|",Rhodamine,Water,630,1.968,652,1.901595092,0.066404908,3.86,0.259067358,"Kubheka, G., Sanusi, K., Mack, J., & Nyokong, T. (2018). Optical limiting properties of 3, 5-dipyrenylvinyleneBODIPY dyes at 532 nm. Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy, 191, 357-364."
152,JF_9,"CCOC(=O)CN1C2=C(C=C3C(OC4=CC5=[N+](CC(=O)OCC)C(C)(C)C=C(C)C5=CC4=C3C3=C(F)C(F)=C(F)C(F)=C3F)=C2)C(C)=CC1(C)C |c:9,15,30,33,36,44,47,51,t:7,13,26,40|",Rhodamine,Ethanol,632,1.961772152,657,1.887123288,0.074648864,4.07,0.245700246,"Kubheka, G., Sanusi, K., Mack, J., & Nyokong, T. (2018). Optical limiting properties of 3, 5-dipyrenylvinyleneBODIPY dyes at 532 nm. Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy, 191, 357-364."
153,Cy_5,"CC1(C)\C(=C/C=C/C=C/C2=[N+](CCCCCC([O-])=O)C3=C(C=C(C=C3)S([O-])(=O)=O)C2(C)C)N(CCCCCC([O-])=O)C2=C1C=C(C=C2)S([O-])(=O)=O |c:9,21,23,43,46,48,t:19|",Cyanine,Water,651,1.904516129,670,1.850507463,0.054008666,0.98,1.020408163,"Petrushenko, K. B., Petrushenko, I. K., Petrova, O. V., Sobenina, L. N., & Trofimov, B. A. (2017). Novel environment-sensitive 8-CF3-BODIPY dye with 4-(dimethylamino) phenyl group at the 3-position: Synthesis and optical properties. Dyes and Pigments, 136, 488-495."
154,Cy_5,"CC1(C)\C(=C/C=C/C=C/C2=[N+](CCCCCC([O-])=O)C3=C(C=C(C=C3)S([O-])(=O)=O)C2(C)C)N(CCCCCC([O-])=O)C2=C1C=C(C=C2)S([O-])(=O)=O |c:9,21,23,43,46,48,t:19|",Cyanine,Ethanol,652,1.901595092,672,1.845,0.056595092,1.42,0.704225352,"Petrushenko, K. B., Petrushenko, I. K., Petrova, O. V., Sobenina, L. N., & Trofimov, B. A. (2017). Novel environment-sensitive 8-CF3-BODIPY dye with 4-(dimethylamino) phenyl group at the 3-position: Synthesis and optical properties. Dyes and Pigments, 136, 488-495."
155,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,THF,653,1.898683002,662,1.872870091,0.025812911,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
156,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,DCM,661,1.87570348,671,1.847749627,0.027953852,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
157,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,Ethanol,652,1.901595092,663,1.870045249,0.031549843,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
158,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,Methanol,649,1.910385208,659,1.881396055,0.028989153,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
159,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,DMSO,655,1.892885496,668,1.856047904,0.036837592,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
160,RY1,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,22,28,30,t:3,26|",Cyanine,Water,648,1.913333333,656,1.89,0.023333333,#N/A,#N/A,"Mallah, R., Sreenath, M. C., Chitrambalam, S., Joe, I. H., & Sekar, N. (2018). Excitation energy transfer processes in BODIPY based donor-acceptor system-Synthesis, photophysics, NLO and DFT study. Optical Materials, 84, 795-806."
161,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,THF,659,1.881396055,661,1.87570348,0.005692575,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
162,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,DCM,663,1.870045249,669,1.853273543,0.016771706,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
163,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,Ethanol,654,1.895779817,659,1.881396055,0.014383762,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
164,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,Methanol,649,1.910385208,656,1.89,0.020385208,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
165,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,DMSO,656,1.89,663,1.870045249,0.019954751,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
166,RY2,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/Cl)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,23,29,31,t:3,27|",Cyanine,Water,648,1.913333333,654,1.895779817,0.017553517,#N/A,#N/A,"Yang, X., Zhang, X. F., Lu, X., Yu, C., & Jiao, L. (2015). Red fluorescent monobenzo-BODIPY dyes: Solvent effects on spectra and efficient fluorescence quenching by quinones and phenols. Journal of Photochemistry and Photobiology A: Chemistry, 297, 39-44."
167,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,THF,617,2.009465154,651,1.904516129,0.104949025,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
168,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,DCM,624,1.986923077,649,1.910385208,0.076537869,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
169,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Ethanol,613,2.022577488,650,1.907446154,0.115131334,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
170,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Methanol,609,2.035862069,648,1.913333333,0.122528736,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
171,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,DMSO,613,2.022577488,630,1.968,0.054577488,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
172,RY3,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=O)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Water,600,2.0664,638,1.943322884,0.123077116,#N/A,#N/A,"Gupta, M., Mula, S., Ghanty, T. K., Naik, D. B., Ray, A. K., Sharma, A., & Chattopadhyay, S. (2017). Structure and solvent-induced tuning of laser property and photostability of a boradiazaindacene (BODIPY) dye. Journal of Photochemistry and Photobiology A: Chemistry, 349, 162-170."
173,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,THF,690,1.796869565,706,1.756147309,0.040722256,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
174,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,DCM,695,1.783942446,708,1.751186441,0.032756005,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
175,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Ethanol,684,1.812631579,704,1.761136364,0.051495215,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
176,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Methanol,681,1.82061674,702,1.766153846,0.054462894,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
177,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,DMSO,688,1.802093023,710,1.746253521,0.055839502,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
178,RY4,"CCN1C2=C(C=CC=C2)C(C)(C)\C1=C/C=C/C(/C=C)=C/C=C/C1=[N+](CC)C2=C(C=CC=C2)C1(C)C |c:5,7,24,30,32,t:3,28|",Cyanine,Water,680,1.823294118,697,1.778823529,0.044470588,#N/A,#N/A,"Nunnally, B. K., He, H., Li, L. C., Tucker, S. A., & McGown, L. B. (1997). Characterization of visible dyes for four-decay fluorescence detection in DNA sequencing. Analytical chemistry, 69(13), 2392-2397."
179,CY3,"CCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)C |c:5,7,22,42,44,t:3,40|",Cyanine,Water,549,2.258360656,563,2.202202487,0.056158169,0.25,4,"Karlsson, J. K., & Harriman, A. (2016). Origin of the red-shifted optical spectra recorded for Aza-BODIPY dyes. The Journal of Physical Chemistry A, 120(16), 2537-2546."
180,CY3,"CCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)C |c:5,7,22,42,44,t:3,40|",Cyanine,D2O,549,2.258360656,563,2.202202487,0.056158169,0.25,4,"Karlsson, J. K., & Harriman, A. (2016). Origin of the red-shifted optical spectra recorded for Aza-BODIPY dyes. The Journal of Physical Chemistry A, 120(16), 2537-2546."
181,CY3B,"CC1(C)C2=C(C=CC(=C2)S([O-])(=O)=O)N2CCC3OC4CC[N+]5=C(C4=CC3=C12)C(C)(C)C1=C5C=CC(CC(=O)OC2C(=O)CCC2=O)=C1 |c:5,7,22,25,35,38,52,t:3,28|",Cyanine,Water,558,2.221935484,573,2.163769634,0.05816585,1.4,0.714285714,"Butkevich, A. N., Sednev, M. V., Shojaei, H., Belov, V. N., & Hell, S. W. (2018). PONy Dyes: Direct Addition of P (III) Nucleophiles to Organic Fluorophores. Organic letters, 20(4), 1261-1264."
182,CY3B,"CC1(C)C2=C(C=CC(=C2)S([O-])(=O)=O)N2CCC3OC4CC[N+]5=C(C4=CC3=C12)C(C)(C)C1=C5C=CC(CC(=O)OC2C(=O)CCC2=O)=C1 |c:5,7,22,25,35,38,52,t:3,28|",Cyanine,D2O,558,2.221935484,573,2.163769634,0.05816585,1.6,0.625,"Butkevich, A. N., Sednev, M. V., Shojaei, H., Belov, V. N., & Hell, S. W. (2018). PONy Dyes: Direct Addition of P (III) Nucleophiles to Organic Fluorophores. Organic letters, 20(4), 1261-1264."
183,CY3_5,"CCN1C2=C(C3=CC(=CC(=C3C=C2)S([O-])(=O)=O)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C3=CC(=CC(=C3C=C2)S([O-])(=O)=O)S([O-])(=O)=O)C1(C)C |c:7,9,12,31,53,55,58,t:3,5,49,51|",Cyanine,Water,578,2.145051903,590,2.101423729,0.043628174,0.5,2,"Carlotti, B., Poddar, M., Elisei, F., Spalletti, A., & Misra, R. (2019). Energy-Transfer and Charge-Transfer Dynamics in Highly Fluorescent Naphthalimide–BODIPY Dyads: Effect of BODIPY Orientation. The Journal of Physical Chemistry C, 123(40), 24362-24374."
184,CY3_5,"CCN1C2=C(C3=CC(=CC(=C3C=C2)S([O-])(=O)=O)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C3=CC(=CC(=C3C=C2)S([O-])(=O)=O)S([O-])(=O)=O)C1(C)C |c:7,9,12,31,53,55,58,t:3,5,49,51|",Cyanine,D2O,578,2.145051903,590,2.101423729,0.043628174,0.6,1.666666667,"Carlotti, B., Poddar, M., Elisei, F., Spalletti, A., & Misra, R. (2019). Energy-Transfer and Charge-Transfer Dynamics in Highly Fluorescent Naphthalimide–BODIPY Dyads: Effect of BODIPY Orientation. The Journal of Physical Chemistry C, 123(40), 24362-24374."
185,CY5,"CCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)C |c:5,7,24,44,46,t:3,42|",Cyanine,Water,649,1.910385208,665,1.864421053,0.045964155,1,1,"Yu, C., Wu, Q., Wang, J., Wei, Y., Hao, E., & Jiao, L. (2016). Red to near-infrared isoindole BODIPY fluorophores: synthesis, crystal structures, and spectroscopic and electrochemical properties. The Journal of Organic Chemistry, 81(9), 3761-3770."
186,CY5,"CCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(C)(C)\C1=C/C=C/C=C/C1=[N+](CCCCCC(=O)ON2C(=O)CCC2=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)C |c:5,7,24,44,46,t:3,42|",Cyanine,D2O,649,1.910385208,665,1.864421053,0.045964155,1.2,0.833333333,"Yu, C., Wu, Q., Wang, J., Wei, Y., Hao, E., & Jiao, L. (2016). Red to near-infrared isoindole BODIPY fluorophores: synthesis, crystal structures, and spectroscopic and electrochemical properties. The Journal of Organic Chemistry, 81(9), 3761-3770."
187,Alexa_647,"CC1(C)C2=C(C=CC(=C2)S([O-])(=O)=O)[N+](CCCCS([O-])(=O)=O)=C1\C=C\C=C\C=C1\N(CCCCS([O-])(=O)=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)CCCCCC(=O)ON1C(=O)CCC1=O |c:5,7,22,42,44,t:3,40|",Cyanine,Water,649,1.910385208,664,1.867228916,0.043156292,1,1,"Maragani, R., Thomas, M. B., Misra, R., & D’Souza, F. (2018). C 3-Symmetric Positional Isomers of BODIPY Substituted Triazines: Synthesis and Excited State Properties. The Journal of Physical Chemistry A, 122(21), 4829-4837."
188,Alexa_647,"CC1(C)C2=C(C=CC(=C2)S([O-])(=O)=O)[N+](CCCCS([O-])(=O)=O)=C1\C=C\C=C\C=C1\N(CCCCS([O-])(=O)=O)C2=C(C=C(C=C2)S([O-])(=O)=O)C1(C)CCCCCC(=O)ON1C(=O)CCC1=O |c:5,7,22,42,44,t:3,40|",Cyanine,D2O,649,1.910385208,664,1.867228916,0.043156292,1.2,0.833333333,"Maragani, R., Thomas, M. B., Misra, R., & D’Souza, F. (2018). C 3-Symmetric Positional Isomers of BODIPY Substituted Triazines: Synthesis and Excited State Properties. The Journal of Physical Chemistry A, 122(21), 4829-4837."
