year,material,role,voc,voc_units,jsc,jsc_units,ff,ff_units,pce_percent,paper_title,doi,journal,source_url,local_file,property_context
2025,anthocyanin,sensitizer_dye,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Hibiscus sabdariffa,sensitizer_dye,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Delonix regia,sensitizer_dye,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,ZnO,photoanode_semiconductor,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,TiO2,photoanode_semiconductor,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,PEDOT:PSS,counter_electrode_or_additive,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Graphene,counter_electrode_or_additive,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Carbon,counter_electrode_or_additive,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,turmeric,counter_electrode,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Murraya koenigii,counter_electrode,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,Acacia,counter_electrode,487,mV,0.10,mA cm-2,0.56,%,17.0,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Add | cisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Addition | e of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, | utinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage o"
2025,ZnO,photoanode_semiconductor,,,,,1.76,%,1.76,Green synthesis of silver/zinc oxide plasmonic nanocomposites using Moringa oleifera: A dual-function strategy for photocatalysis and dye-sensitized solar cell performance,10.1016/j.jsamd.2025.100954,Journal of Science: Advanced Materials and Devices,https://www.sciencedirect.com/science/article/pii/S2468217925001078,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.jsamd.2025.100954.html,"eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited | iment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a hig | SSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1. | ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offer"
2025,Moringa oleifera,material_candidate,,,,,1.76,%,1.76,Green synthesis of silver/zinc oxide plasmonic nanocomposites using Moringa oleifera: A dual-function strategy for photocatalysis and dye-sensitized solar cell performance,10.1016/j.jsamd.2025.100954,Journal of Science: Advanced Materials and Devices,https://www.sciencedirect.com/science/article/pii/S2468217925001078,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.jsamd.2025.100954.html,"eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited | iment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a hig | SSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1. | ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offer"
2025,chlorophyll,sensitizer_dye,,,,,75.3,%,2.05,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study pro | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open | y (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open cir"
2025,anthocyanin,sensitizer_dye,,,,,75.3,%,2.05,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study pro | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open | y (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open cir"
2025,ZnO,photoanode_semiconductor,,,,,75.3,%,2.05,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study pro | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open | y (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open cir"
2025,TiO2,photoanode_semiconductor,,,,,75.3,%,2.05,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study pro | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open | y (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open cir"
2025,hematite,counter_electrode_or_additive,,,,,75.3,%,2.05,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study pro | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open | y (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open cir"
