year,material,role,max_pce_percent_text_mined,paper_title,doi,journal,source_url,local_file,performance_snippets,green_basis
2025,carbon,counter_electrode_or_additive,20.61,Sustainable Dye-Sensitized Solar Cells Enhanced with CdS and Natural P. pterocarpum Dye for Dual Energy and Low-Light Sensing: The Synergistic Role of ZnO Nanorods and Natural Dyes,10.29130/dubited.1668896,Düzce Üniversitesi Bilim ve Teknoloji Dergisi,https://dergipark.org.tr/tr/download/article-file/4740469,database_2018_13516220/doaj_2020_2026/scraped/raw/10.29130_dubited.1668896.html,"tion understandard illumination and superior sensitivity under ultra-low light. Under standard illumination, thehighest efficiency (8.15%) was achieved with N719 dye and ZnO/TiO₂ electrodes. However, the P.pterocarpum-based cells also exhibited competitive | on under standard illumination and superior sensitivity under ultra-low light. Under standard illumination, the highest efficiency (8.15%) was achieved with N719 dye and ZnO/TiO₂ electrodes. However, the P. pterocarpum-based cells also exhibited competitive | scenarios. In 1991, Michael Grätzel and colleagues introduced a DSSC using TiO₂ and a ruthenium-based dye, achieving a power conversion efficiency of up to 13% [5]. DSSCs present several advantages, including low production cost, ease of fabrication, large-scale manufacturabilit | the Peltophorum pterocarpum plant offer an eco-friendly and low-cost alternative for DSSCs. A previous study reported a power conversion efficiency of 6.07% using this natural dye [19]. When combined with CdS as a co-sensitizer, further efficiency enhancement may be achieved",matches green/natural/bio/metal-free/Pt-free screening terms
2025,pomegranate,sensitizer_dye,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Anthocyanin,sensitizer_dye,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,ZnO,photoanode_semiconductor,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,TiO2,photoanode_semiconductor,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,graphene,counter_electrode_or_additive,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,carbon,counter_electrode_or_additive,6.8,Study on dye-sensitized solar cell efficiency improvement using methyl orange dye,10.1007/s40243-025-00296-9,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00296-9?error=cookies_not_supported&code=585d500e-473b-44fd-9e95-7f79fe5bfc97,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00296-9.html,"y. Similarly, D. Sinha et al. used natural dyes (i.e., Purple cabbage, Beetroot and their mixture) [ 17 ] and found the efficiency of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of | ncy of 0.1015%, 0.17% and 0.3827% respectively. H. Setyawadi uses the methyl orange as a dye and found the photovoltaic efficiency of 0.24% [ 2 ] as given in Table 1 . In this present work three different types of dyes i.e., methyl orange, methylene blue and | . In the present work, fabrication of DSSC using methyl orange and methylene blue dye have been done and the calculated efficiency is 6.8% and 3.35%, which shows an enhancement as 83.27% and 34.32% respectively. Working principle of DSSC A typical dye sensit | he DSSC using methyl orange as a dye has better performance having current density of 12.9 mA/cm 2 , voltage 0.82 V and efficiency of 6.8%. Fig. 12 The alternative text for this image may have been generated using AI. Full size image I-V characteristics of D",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Lonchocarpus cyanescens,sensitizer_dye,,Photovoltaic performance of semi-pure and crude dye extracts from the leaf of Lonchocarpus cyanescens as natural sensitizer for dye-sensitized solar cell (DSSC),10.1016/j.nxener.2025.100386,Next Energy,https://www.sciencedirect.com/science/article/pii/S2949821X25001498,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.nxener.2025.100386.html,,matches green/natural/bio/metal-free/Pt-free screening terms
2025,TiO2,photoanode_semiconductor,,Photovoltaic performance of semi-pure and crude dye extracts from the leaf of Lonchocarpus cyanescens as natural sensitizer for dye-sensitized solar cell (DSSC),10.1016/j.nxener.2025.100386,Next Energy,https://www.sciencedirect.com/science/article/pii/S2949821X25001498,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.nxener.2025.100386.html,,matches green/natural/bio/metal-free/Pt-free screening terms
2025,anthocyanin,sensitizer_dye,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Gymnogongrus flabelliformis,sensitizer_dye,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Chlorophylls,sensitizer_dye,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Chlorophyll,sensitizer_dye,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Caulerpa racemose,sensitizer_dye,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,ZnO,photoanode_semiconductor,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,TiO2,photoanode_semiconductor,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,reduced graphene oxide,counter_electrode_or_additive,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,rGO,counter_electrode_or_additive,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,graphene,counter_electrode_or_additive,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,Carbon,counter_electrode_or_additive,0.02,Natural pigment-based dye-sensitized solar cells utilizing Caulerpa racemose and Gymnogongrus flabelliformis as photosensitizers,10.61435/ijred.2025.61083,International Journal of Renewable Energy Development,https://ijred.cbiore.id/index.php/ijred/article/view/61083,database_2018_13516220/doaj_2020_2026/scraped/raw/10.61435_ijred.2025.61083.html,"lts showed that the highest performance for Gymnogongrus flabelliformis was Jsc 0.041 mA/cm², Voc 0.28 V, FF 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These fin | 0.239, and η 0.020%, while the highest performance of Caulerpa racemosa was Jsc 0.023 mA/cm², Voc 0.46 V, FF 0.244, and η 0.019%. These findings indicate the potential for using and developing natural dyes derived from these two macroalgae species",matches green/natural/bio/metal-free/Pt-free screening terms
2025,norbixin,sensitizer_dye,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
2025,bixin,sensitizer_dye,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
2025,ZnO,photoanode_semiconductor,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
2025,TiO2,photoanode_semiconductor,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
2025,reduced graphene oxide,counter_electrode_or_additive,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
2025,graphene,counter_electrode_or_additive,14.0,Jasmine flowers extract mediated green synthesis of tio₂ nanoparticles and their photocurrent characteristics for dye-sensitized solar cell application,10.1007/s40243-025-00320-y,Materials for Renewable and Sustainable Energy,https://link.springer.com/article/10.1007/s40243-025-00320-y?error=cookies_not_supported&code=68718263-f89d-4210-a6be-969a9af68373,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1007_s40243-025-00320-y.html,"719 and a kesumba (Bixa orellana) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | ch is higher than that of commercial TiO₂ (0.80%). The same materials sensitized using kesumba seed extract resulted in efficiency of 0.22%, 0.08%, and 1.22%, respectively. These findings offer insight and pave the way for more novel, environmentally friendly | 9 and a kesumba ( Bixa orellana ) seed extract as an alternative, inexpensive, yet sustainable natural dye. The highest efficiency of 2.52% was obtained from TiO₂ NPs sensitized using commercial dye N719 and synthesized using jasmine flower extract containing | tions [ 2 ]. Unfortunately, the main common problem is due to the low efficiency of these DSSCs [ 3 ]. The highest DSSC efficiency of 14% is currently achieved using ruthenium artificial dyes with material optimization and structural properties enhancement",matches green/natural/bio/metal-free/Pt-free screening terms
