year,dye,semiconductor,electrolyte,substrate,active_area,active_area_units,solar_simulator,voc,voc_units,jsc,jsc_units,ff,ff_units,pce_percent,material,role,paper_title,doi,journal,source_url,local_file,extraction_context,validation_status
2025,pomegranate; Delonix regia; Hibiscus sabdariffa; Murraya koenigii; anthocyanin; anthocyanins; chlorophyll; chlorophylls; betalain; betalains; bixin; norbixin; curcumin; turmeric,TiO2; titanium dioxide; ZnO; zinc oxide; tin oxide,"electrolytes are compared and discussed; electrolyte—usually a I3-/3I- redox couple in aprotic polar organic solvent, and 4; Electrolyte pigment conductor Voc / mV Jsc / mA cm-2 FF, % /% Pink Plumeria 1 Flavonoid TiO2 I /I 3 310 0; Electrolyte pigment conductor electrode Voc / mV Jsc / mA cm-2 FF, %  / % Punica Pt paste coated 1 Anthocyanin TiO2 I-/I3520 0; Electrolyte Photovoltaic parameters Voc / mV Jsc / mA cm-2 FF, %  / % Ref",FTO; ITO; fluorine-doped tin oxide; indium tin oxide; glass,,,"illumination of certain organic molecules was disclosed in the 1960s [3], dye-sensitized solar cells (DSSCs) have revolutionized sus; illumination [33]",487,mV,0.10,mA cm-2,0.56,%,17.0,Graphene,counter_electrode_or_additive,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maxim | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum cu | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage | oside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the ove | oside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the overall efficiency of 1 % were obtained by us",text_mined_needs_table_validation
2025,pomegranate; Delonix regia; Hibiscus sabdariffa; Murraya koenigii; anthocyanin; anthocyanins; chlorophyll; chlorophylls; betalain; betalains; bixin; norbixin; curcumin; turmeric,TiO2; titanium dioxide; ZnO; zinc oxide; tin oxide,"electrolytes are compared and discussed; electrolyte—usually a I3-/3I- redox couple in aprotic polar organic solvent, and 4; Electrolyte pigment conductor Voc / mV Jsc / mA cm-2 FF, % /% Pink Plumeria 1 Flavonoid TiO2 I /I 3 310 0; Electrolyte pigment conductor electrode Voc / mV Jsc / mA cm-2 FF, %  / % Punica Pt paste coated 1 Anthocyanin TiO2 I-/I3520 0; Electrolyte Photovoltaic parameters Voc / mV Jsc / mA cm-2 FF, %  / % Ref",FTO; ITO; fluorine-doped tin oxide; indium tin oxide; glass,,,"illumination of certain organic molecules was disclosed in the 1960s [3], dye-sensitized solar cells (DSSCs) have revolutionized sus; illumination [33]",487,mV,0.10,mA cm-2,0.56,%,17.0,Carbon,counter_electrode_or_additive,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maxim | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum cu | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage | oside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the ove | oside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the overall efficiency of 1 % were obtained by us",text_mined_needs_table_validation
2025,pomegranate; Delonix regia; Hibiscus sabdariffa; Murraya koenigii; anthocyanin; anthocyanins; chlorophyll; chlorophylls; betalain; betalains; bixin; norbixin; curcumin; turmeric,TiO2; titanium dioxide; ZnO; zinc oxide; tin oxide,"electrolytes are compared and discussed; electrolyte—usually a I3-/3I- redox couple in aprotic polar organic solvent, and 4; Electrolyte pigment conductor Voc / mV Jsc / mA cm-2 FF, % /% Pink Plumeria 1 Flavonoid TiO2 I /I 3 310 0; Electrolyte pigment conductor electrode Voc / mV Jsc / mA cm-2 FF, %  / % Punica Pt paste coated 1 Anthocyanin TiO2 I-/I3520 0; Electrolyte Photovoltaic parameters Voc / mV Jsc / mA cm-2 FF, %  / % Ref",FTO; ITO; fluorine-doped tin oxide; indium tin oxide; glass,,,"illumination of certain organic molecules was disclosed in the 1960s [3], dye-sensitized solar cells (DSSCs) have revolutionized sus; illumination [33]",487,mV,0.10,mA cm-2,0.56,%,17.0,turmeric,counter_electrode,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maxim | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum cu | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage | oside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the ove | oside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the overall efficiency of 1 % were obtained by us",text_mined_needs_table_validation
2025,pomegranate; Delonix regia; Hibiscus sabdariffa; Murraya koenigii; anthocyanin; anthocyanins; chlorophyll; chlorophylls; betalain; betalains; bixin; norbixin; curcumin; turmeric,TiO2; titanium dioxide; ZnO; zinc oxide; tin oxide,"electrolytes are compared and discussed; electrolyte—usually a I3-/3I- redox couple in aprotic polar organic solvent, and 4; Electrolyte pigment conductor Voc / mV Jsc / mA cm-2 FF, % /% Pink Plumeria 1 Flavonoid TiO2 I /I 3 310 0; Electrolyte pigment conductor electrode Voc / mV Jsc / mA cm-2 FF, %  / % Punica Pt paste coated 1 Anthocyanin TiO2 I-/I3520 0; Electrolyte Photovoltaic parameters Voc / mV Jsc / mA cm-2 FF, %  / % Ref",FTO; ITO; fluorine-doped tin oxide; indium tin oxide; glass,,,"illumination of certain organic molecules was disclosed in the 1960s [3], dye-sensitized solar cells (DSSCs) have revolutionized sus; illumination [33]",487,mV,0.10,mA cm-2,0.56,%,17.0,Murraya koenigii,counter_electrode,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maxim | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum cu | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage | oside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the ove | oside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the overall efficiency of 1 % were obtained by us",text_mined_needs_table_validation
2025,pomegranate; Delonix regia; Hibiscus sabdariffa; Murraya koenigii; anthocyanin; anthocyanins; chlorophyll; chlorophylls; betalain; betalains; bixin; norbixin; curcumin; turmeric,TiO2; titanium dioxide; ZnO; zinc oxide; tin oxide,"electrolytes are compared and discussed; electrolyte—usually a I3-/3I- redox couple in aprotic polar organic solvent, and 4; Electrolyte pigment conductor Voc / mV Jsc / mA cm-2 FF, % /% Pink Plumeria 1 Flavonoid TiO2 I /I 3 310 0; Electrolyte pigment conductor electrode Voc / mV Jsc / mA cm-2 FF, %  / % Punica Pt paste coated 1 Anthocyanin TiO2 I-/I3520 0; Electrolyte Photovoltaic parameters Voc / mV Jsc / mA cm-2 FF, %  / % Ref",FTO; ITO; fluorine-doped tin oxide; indium tin oxide; glass,,,"illumination of certain organic molecules was disclosed in the 1960s [3], dye-sensitized solar cells (DSSCs) have revolutionized sus; illumination [33]",487,mV,0.10,mA cm-2,0.56,%,17.0,Acacia,counter_electrode,Harnessing the potential of selected plant pigments in dye-sensitized solar cells: The current status,10.2298/HEMIND250218007L,Hemijska Industrija,https://doiserbia.nb.rs/img/doi/0367-598X/2025/0367-598X2500007L.pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.2298_HEMIND250218007L.pdf,"precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maxim | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum cu | precisely, a mixture of cyanin-3-glycoside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage | oside and cyanin-3-rutinoside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the ove | oside, as a sensitizer for TiO2, can produce a conversion efficiency of η = 0.56 %, the open-circuit voltages in the range of Voc = 0.4 to 0.5 V, and short-circuit currents in the range of JSC = 1.5 to | e of JSC = 1.5 to 2.2 mA cm-2. Additionally, the maximum current of 4 mA, the maximum voltage of 300 mV and the overall efficiency of 1 % were obtained by us",text_mined_needs_table_validation
2025,Moringa oleifera; methylene blue,ZnO; zinc oxide,,,,,,,,,,1.76,%,1.76,ZnO,photoanode_semiconductor,Green synthesis of silver/zinc oxide plasmonic nanocomposites using Moringa oleifera: A dual-function strategy for photocatalysis and dye-sensitized solar cell performance,10.1016/j.jsamd.2025.100954,Journal of Science: Advanced Materials and Devices,https://www.sciencedirect.com/science/article/pii/S2468217925001078,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.jsamd.2025.100954.html,"eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conv | eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversio | itized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % | CE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offered visible light ext | ith pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offered visible light extensio",text_mined_needs_table_validation
2025,Moringa oleifera; methylene blue,ZnO; zinc oxide,,,,,,,,,,1.76,%,1.76,Moringa oleifera,material_candidate,Green synthesis of silver/zinc oxide plasmonic nanocomposites using Moringa oleifera: A dual-function strategy for photocatalysis and dye-sensitized solar cell performance,10.1016/j.jsamd.2025.100954,Journal of Science: Advanced Materials and Devices,https://www.sciencedirect.com/science/article/pii/S2468217925001078,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.jsamd.2025.100954.html,"eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conv | eriment. Likewise, a dye-sensitized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversio | itized solar cell (DSSC) with Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % | CE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offered visible light ext | ith pure ZnO (1.18 %), which is attributed to the incorporation of Ag, whi | Ag@ZnO NC photoanode exhibited a higher energy conversion of efficiency (PCE) of 1.76 %, which is ∼33 % higher over the PCE of DSSC with pure ZnO (1.18 %), which is attributed to the incorporation of Ag, which acts as electron sink and offered visible light extensio",text_mined_needs_table_validation
2025,Moringa oleifera; anthocyanin; chlorophyll,ZnO; tin oxide; NiO; CuO; hematite,"electrolyte, the DSSC was fabricated; electrolyte, and a counter electrode as seen schematically in Fig; electrolyte 11; electrolyte, forming toxic complexes, pose significant drawbacks 13; electrolyte, the DSSC based on the nano-scaled hematite flakes as a counter electrode revealed J SC of 7",FTO; fluorine-doped tin oxide; glass,,,illumination; 1 sun,,,,,75.3,%,2.05,chlorophyll,sensitizer_dye,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC | sponse using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency ( η ) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | no-scaled",text_mined_needs_table_validation
2025,Moringa oleifera; anthocyanin; chlorophyll,ZnO; tin oxide; NiO; CuO; hematite,"electrolyte, the DSSC was fabricated; electrolyte, and a counter electrode as seen schematically in Fig; electrolyte 11; electrolyte, forming toxic complexes, pose significant drawbacks 13; electrolyte, the DSSC based on the nano-scaled hematite flakes as a counter electrode revealed J SC of 7",FTO; fluorine-doped tin oxide; glass,,,illumination; 1 sun,,,,,75.3,%,2.05,anthocyanin,sensitizer_dye,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC | sponse using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency ( η ) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | no-scaled",text_mined_needs_table_validation
2025,Moringa oleifera; anthocyanin; chlorophyll,ZnO; tin oxide; NiO; CuO; hematite,"electrolyte, the DSSC was fabricated; electrolyte, and a counter electrode as seen schematically in Fig; electrolyte 11; electrolyte, forming toxic complexes, pose significant drawbacks 13; electrolyte, the DSSC based on the nano-scaled hematite flakes as a counter electrode revealed J SC of 7",FTO; fluorine-doped tin oxide; glass,,,illumination; 1 sun,,,,,75.3,%,2.05,ZnO,photoanode_semiconductor,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC | sponse using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency ( η ) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | no-scaled",text_mined_needs_table_validation
2025,Moringa oleifera; anthocyanin; chlorophyll,TiO2; ZnO; tin oxide; NiO; CuO; hematite,"electrolyte, the DSSC was fabricated; electrolyte, and a counter electrode as seen schematically in Fig; electrolyte 11; electrolyte, forming toxic complexes, pose significant drawbacks 13; electrolyte, the DSSC based on the nano-scaled hematite flakes as a counter electrode revealed J SC of 7",FTO; fluorine-doped tin oxide; glass,,,illumination; 1 sun,,,,,75.3,%,2.05,TiO2,photoanode_semiconductor,Green synthesis of hematite nano flakes and their application as a counter electrode in dye-sensitized solar cells,10.1038/s41598-025-94974-3,Scientific Reports,https://www.nature.com/articles/s41598-025-94974-3?error=cookies_not_supported&code=ae4f755c-585b-49c1-9251-dac0278249de,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1038_s41598-025-94974-3.html,"ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V | ity (J SC ) of 7.0 mAcm−2, an open circuit voltage (V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency (η) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC | sponse using bio-engineered active counter electrodes, this study provi | ( J SC ) of 7.0 mAcm −2 , an open circuit voltage ( V OC ) of 389 mV, and a fill factor (FF) of 75.3% in addition to an efficiency ( η ) of 2.05%. Based on such a significant photo-conversion response using bio-engineered active counter electrodes, this study provi | no-scaled",text_mined_needs_table_validation
